nm,n,k,wl
432.453064,3.583736,2.708908,0.432453064
434.04425,3.598765,2.704499,0.43404425
435.635345,3.613743,2.700018,0.435635345
437.226501,3.628673,2.695478,0.437226501
438.817688,3.643551,2.690887,0.438817688
440.408844,3.658369,2.686244,0.440408844
442.000061,3.673117,2.681549,0.442000061
443.591217,3.687785,2.6768,0.443591217
445.182373,3.702367,2.671994,0.445182373
446.773529,3.716852,2.667132,0.446773529
448.364685,3.731235,2.662211,0.448364685
449.955902,3.745508,2.65723,0.449955902
451.547058,3.759664,2.652188,0.451547058
453.138245,3.773697,2.647084,0.453138245
454.729431,3.787607,2.641917,0.454729431
456.320618,3.801403,2.636692,0.456320618
457.911774,3.815098,2.631415,0.457911774
459.502991,3.828703,2.626088,0.459502991
461.094147,3.842228,2.620718,0.461094147
462.685303,3.855683,2.615308,0.462685303
464.276459,3.869077,2.609864,0.464276459
465.867676,3.882421,2.604387,0.465867676
467.458832,3.895721,2.598884,0.467458832
469.049988,3.908987,2.593359,0.469049988
470.641174,3.922226,2.587815,0.470641174
472.23233,3.935442,2.582251,0.47223233
473.823486,3.948632,2.576664,0.473823486
475.414642,3.961794,2.571048,0.475414642
477.005768,3.974926,2.565397,0.477005768
478.596924,3.988028,2.559708,0.478596924
480.18808,4.001096,2.553976,0.48018808
481.779205,4.014128,2.548197,0.481779205
483.3703,4.027125,2.542366,0.4833703
484.961487,4.040084,2.53648,0.484961487
486.552582,4.053005,2.530535,0.486552582
488.143707,4.065886,2.524529,0.488143707
489.734802,4.078725,2.518457,0.489734802
491.325867,4.091529,2.51232,0.491325867
492.916992,4.104304,2.506116,0.492916992
494.508057,4.117055,2.499848,0.494508057
496.099182,4.129789,2.493515,0.496099182
497.690247,4.14251,2.487117,0.497690247
499.281311,4.155226,2.480656,0.499281311
500.872314,4.16794,2.474132,0.500872314
502.463379,4.180658,2.467546,0.502463379
504.054382,4.193384,2.460898,0.504054382
505.645416,4.206124,2.45419,0.505645416
507.23642,4.218881,2.447423,0.50723642
508.827454,4.23166,2.440597,0.508827454
510.418457,4.244463,2.433711,0.510418457
512.009399,4.257286,2.426761,0.512009399
513.600403,4.270127,2.419738,0.513600403
515.191345,4.282981,2.412636,0.515191345
516.782288,4.295846,2.40545,0.516782288
518.37323,4.308719,2.398173,0.51837323
519.964172,4.321597,2.3908,0.519964172
521.555054,4.334477,2.383326,0.521555054
523.145935,4.347357,2.375746,0.523145935
524.736877,4.360235,2.368053,0.524736877
526.327759,4.373109,2.360246,0.526327759
527.918579,4.385976,2.352319,0.527918579
529.509399,4.398837,2.344268,0.529509399
531.10022,4.411687,2.336088,0.53110022
532.69104,4.424526,2.327778,0.53269104
534.28186,4.437351,2.319331,0.53428186
535.872681,4.45016,2.310743,0.535872681
537.463379,4.46295,2.302011,0.537463379
539.054138,4.47572,2.293131,0.539054138
540.644897,4.488467,2.284099,0.540644897
542.235596,4.501191,2.274911,0.542235596
543.826294,4.51389,2.265564,0.543826294
545.416992,4.526561,2.256057,0.545416992
547.00769,4.539205,2.246385,0.54700769
548.598267,4.551819,2.236546,0.548598267
550.188904,4.564404,2.226537,0.550188904
551.779541,4.576958,2.216356,0.551779541
553.370117,4.58948,2.206002,0.553370117
554.960693,4.601972,2.195471,0.554960693
556.55127,4.614423,2.184762,0.55655127
558.141785,4.626821,2.173872,0.558141785
559.7323,4.639154,2.1628,0.5597323
561.322815,4.65141,2.151542,0.561322815
562.913269,4.663575,2.140097,0.562913269
564.503723,4.675639,2.128461,0.564503723
566.094116,4.687593,2.116633,0.566094116
567.68457,4.699424,2.10461,0.56768457
569.274963,4.711124,2.09239,0.569274963
570.865295,4.722684,2.079971,0.570865295
572.455688,4.734096,2.067349,0.572455688
574.045959,4.74535,2.054524,0.574045959
575.636292,4.756441,2.041491,0.575636292
577.226501,4.767359,2.02825,0.577226501
578.816772,4.7781,2.014797,0.578816772
580.406982,4.788654,2.001132,0.580406982
581.997192,4.799016,1.987253,0.581997192
583.587341,4.809174,1.973174,0.583587341
585.177551,4.819116,1.958905,0.585177551
586.767639,4.828829,1.94446,0.586767639
588.357788,4.838304,1.929845,0.588357788
589.947815,4.847529,1.915075,0.589947815
591.537842,4.856494,1.900157,0.591537842
593.127869,4.865189,1.8851,0.593127869
594.717896,4.873604,1.869913,0.594717896
596.307861,4.88173,1.854603,0.596307861
597.897766,4.889557,1.83918,0.597897766
599.487671,4.897078,1.82365,0.599487671
601.077576,4.904282,1.808019,0.601077576
602.667419,4.911162,1.792294,0.602667419
604.257202,4.91771,1.776482,0.604257202
605.847046,4.923918,1.760587,0.605847046
607.436829,4.929778,1.744615,0.607436829
609.02655,4.935282,1.72857,0.60902655
610.616272,4.940431,1.712463,0.610616272
612.205933,4.945231,1.696313,0.612205933
613.795532,4.949695,1.680135,0.613795532
615.385193,4.953831,1.663949,0.615385193
616.974731,4.957647,1.647774,0.616974731
618.564331,4.961154,1.631627,0.618564331
620.15387,4.964359,1.615523,0.62015387
621.743347,4.967269,1.599478,0.621743347
623.332825,4.969893,1.583511,0.623332825
624.922241,4.972237,1.567635,0.624922241
626.511597,4.974307,1.551865,0.626511597
628.100952,4.97611,1.536217,0.628100952
629.690308,4.977651,1.520704,0.629690308
631.279602,4.978937,1.50534,0.631279602
632.868835,4.979971,1.49014,0.632868835
634.458069,4.980761,1.475116,0.634458069
636.047241,4.981309,1.460281,0.636047241
637.636353,4.981621,1.445647,0.637636353
639.225464,4.9817,1.431226,0.639225464
640.814575,4.981552,1.417031,0.640814575
642.403625,4.981182,1.403066,0.642403625
643.992615,4.980603,1.389325,0.643992615
645.581604,4.979827,1.375804,0.645581604
647.170532,4.978865,1.362499,0.647170532
648.759399,4.977727,1.349404,0.648759399
650.348267,4.976426,1.336517,0.650348267
651.937134,4.974972,1.323832,0.651937134
653.525879,4.973375,1.311347,0.653525879
655.114624,4.971645,1.299057,0.655114624
656.703308,4.969793,1.286958,0.656703308
658.291992,4.967828,1.275049,0.658291992
659.880615,4.96576,1.263324,0.659880615
661.469177,4.963598,1.251783,0.661469177
663.057739,4.96135,1.24042,0.663057739
664.64624,4.959028,1.229234,0.66464624
666.234741,4.956639,1.218222,0.666234741
667.82312,4.954191,1.207382,0.66782312
669.411499,4.951693,1.19671,0.669411499
670.999878,4.949153,1.186205,0.670999878
672.588135,4.946579,1.175864,0.672588135
674.176392,4.94398,1.165684,0.674176392
675.764587,4.941361,1.155665,0.675764587
677.352783,4.938729,1.145802,0.677352783
678.940918,4.936084,1.136092,0.678940918
680.528992,4.933427,1.12653,0.680528992
682.117065,4.930759,1.117113,0.682117065
683.705017,4.928081,1.107836,0.683705017
685.292969,4.925395,1.098696,0.685292969
686.88092,4.9227,1.089689,0.68688092
688.46875,4.919999,1.080811,0.68846875
690.056519,4.917291,1.072058,0.690056519
691.644348,4.914579,1.063427,0.691644348
693.232056,4.911863,1.054915,0.693232056
694.819702,4.909144,1.046517,0.694819702
696.407349,4.906424,1.038232,0.696407349
697.994934,4.903702,1.030055,0.697994934
699.582458,4.90098,1.021983,0.699582458
701.169983,4.89826,1.014013,0.701169983
702.757446,4.895541,1.006142,0.702757446
704.344849,4.892826,0.998367,0.704344849
705.932129,4.890113,0.990686,0.705932129
707.519409,4.887406,0.983095,0.707519409
709.106689,4.884705,0.975591,0.709106689
710.693909,4.88201,0.968172,0.710693909
712.281067,4.879322,0.960836,0.712281067
713.868103,4.876643,0.953578,0.713868103
715.4552,4.873972,0.946398,0.7154552
717.042175,4.871311,0.939293,0.717042175
718.629089,4.868659,0.932263,0.718629089
720.216003,4.866017,0.925307,0.720216003
721.802856,4.863384,0.918422,0.721802856
723.389648,4.860761,0.911609,0.723389648
724.976379,4.858148,0.904866,0.724976379
726.56311,4.855544,0.898192,0.72656311
728.149719,4.852949,0.891587,0.728149719
729.736267,4.850365,0.885048,0.729736267
731.322815,4.84779,0.878576,0.731322815
732.909302,4.845226,0.872168,0.732909302
734.495728,4.842671,0.865824,0.734495728
736.082092,4.840127,0.859544,0.736082092
737.668335,4.837593,0.853326,0.737668335
739.254639,4.835068,0.84717,0.739254639
740.84082,4.832555,0.841073,0.74084082
742.426941,4.830051,0.835037,0.742426941
744.013062,4.827558,0.829058,0.744013062
745.59906,4.825076,0.823138,0.74559906
747.185059,4.822604,0.817275,0.747185059
748.770996,4.820143,0.811467,0.748770996
750.356812,4.817692,0.805715,0.750356812
751.942688,4.815252,0.800017,0.751942688
753.528442,4.812823,0.794373,0.753528442
755.114136,4.810405,0.788782,0.755114136
756.699707,4.807998,0.783243,0.756699707
758.285278,4.805601,0.777755,0.758285278
759.870789,4.803216,0.772318,0.759870789
761.456238,4.800841,0.76693,0.761456238
763.041626,4.798477,0.76159,0.763041626
764.627014,4.796124,0.756298,0.764627014
766.21228,4.79378,0.751052,0.76621228
767.797485,4.791446,0.745852,0.767797485
769.382629,4.789122,0.740697,0.769382629
770.967712,4.786808,0.735585,0.770967712
772.552734,4.784503,0.730516,0.772552734
774.137695,4.782207,0.725488,0.774137695
775.722595,4.77992,0.720502,0.775722595
777.307495,4.777642,0.715556,0.777307495
778.892212,4.775373,0.710648,0.778892212
780.476929,4.773112,0.70578,0.780476929
782.061646,4.77086,0.700949,0.782061646
783.646179,4.768616,0.696155,0.783646179
785.230713,4.766381,0.691397,0.785230713
786.815186,4.764153,0.686674,0.786815186
788.399597,4.761933,0.681985,0.788399597
789.983948,4.759722,0.67733,0.789983948
791.568237,4.757517,0.672708,0.791568237
793.152405,4.755321,0.668119,0.793152405
794.736511,4.753132,0.663561,0.794736511
796.320618,4.75095,0.659033,0.796320618
797.904663,4.748775,0.654536,0.797904663
799.488586,4.746608,0.650068,0.799488586
801.072388,4.744447,0.64563,0.801072388
802.65625,4.742294,0.641219,0.80265625
804.23999,4.740147,0.636835,0.80423999
805.823608,4.738007,0.632479,0.805823608
807.407227,4.735874,0.628149,0.807407227
808.990784,4.733747,0.623844,0.808990784
810.574219,4.731627,0.619565,0.810574219
812.157593,4.729513,0.615312,0.812157593
813.740967,4.727405,0.611085,0.813740967
815.324219,4.725303,0.606882,0.815324219
816.907349,4.723206,0.602706,0.816907349
818.49054,4.721116,0.598555,0.81849054
820.073547,4.71903,0.594429,0.820073547
821.656555,4.71695,0.590329,0.821656555
823.239441,4.714875,0.586254,0.823239441
824.822266,4.712806,0.582204,0.824822266
826.404968,4.710741,0.578179,0.826404968
827.987671,4.70868,0.574179,0.827987671
829.570313,4.706625,0.570205,0.829570313
831.152832,4.704574,0.566255,0.831152832
832.735352,4.702527,0.56233,0.832735352
834.317688,4.700484,0.55843,0.834317688
835.900024,4.698446,0.554555,0.835900024
837.4823,4.696411,0.550705,0.8374823
839.064453,4.69438,0.546879,0.839064453
840.646606,4.692353,0.543077,0.840646606
842.228638,4.69033,0.5393,0.842228638
843.810547,4.68831,0.535548,0.843810547
845.392395,4.686293,0.53182,0.845392395
846.974243,4.684279,0.528116,0.846974243
848.555847,4.682269,0.524436,0.848555847
850.137512,4.680262,0.520781,0.850137512
851.719116,4.678257,0.517149,0.851719116
853.300598,4.676256,0.513541,0.853300598
854.882019,4.674257,0.509957,0.854882019
856.463379,4.672261,0.506397,0.856463379
858.044617,4.670267,0.502861,0.858044617
859.625793,4.668276,0.499348,0.859625793
861.206848,4.666287,0.495859,0.861206848
862.787903,4.6643,0.492393,0.862787903
864.368835,4.662315,0.48895,0.864368835
865.949707,4.660333,0.485531,0.865949707
867.530457,4.658352,0.482134,0.867530457
869.111145,4.656374,0.47876,0.869111145
870.691772,4.654397,0.475408,0.870691772
872.272339,4.652423,0.472078,0.872272339
873.852722,4.650451,0.468769,0.873852722
875.433228,4.648481,0.465482,0.875433228
877.013489,4.646513,0.462215,0.877013489
878.593628,4.644547,0.45897,0.878593628
880.173828,4.642584,0.455744,0.880173828
881.753784,4.640623,0.452539,0.881753784
883.333801,4.638663,0.449353,0.883333801
884.913696,4.636706,0.446186,0.884913696
886.493469,4.634752,0.44304,0.886493469
888.073242,4.632799,0.439911,0.888073242
