nm,n,k,wl
566.094116,2.317856,0.139441,0.566094116
567.68457,2.317574,0.139084,0.56768457
569.274963,2.317297,0.138729,0.569274963
570.865295,2.317025,0.138377,0.570865295
572.455688,2.316758,0.138028,0.572455688
574.045959,2.316495,0.137682,0.574045959
575.636292,2.316237,0.137338,0.575636292
577.226501,2.315984,0.136998,0.577226501
578.816772,2.315734,0.13666,0.578816772
580.406982,2.315489,0.136324,0.580406982
581.997192,2.315248,0.135992,0.581997192
583.587341,2.315011,0.135662,0.583587341
585.177551,2.314778,0.135334,0.585177551
586.767639,2.314549,0.13501,0.586767639
588.357788,2.314324,0.134687,0.588357788
589.947815,2.314103,0.134367,0.589947815
591.537842,2.313886,0.13405,0.591537842
593.127869,2.313672,0.133735,0.593127869
594.717896,2.313462,0.133423,0.594717896
596.307861,2.313256,0.133113,0.596307861
597.897766,2.313052,0.132805,0.597897766
599.487671,2.312853,0.1325,0.599487671
601.077576,2.312657,0.132197,0.601077576
602.667419,2.312464,0.131896,0.602667419
604.257202,2.312274,0.131597,0.604257202
605.847046,2.312088,0.131301,0.605847046
607.436829,2.311904,0.131007,0.607436829
609.02655,2.311724,0.130715,0.60902655
610.616272,2.311547,0.130426,0.610616272
612.205933,2.311373,0.130138,0.612205933
613.795532,2.311202,0.129853,0.613795532
615.385193,2.311033,0.12957,0.615385193
616.974731,2.310868,0.129288,0.616974731
618.564331,2.310705,0.129009,0.618564331
620.15387,2.310545,0.128732,0.62015387
621.743347,2.310388,0.128457,0.621743347
623.332825,2.310233,0.128184,0.623332825
624.922241,2.310081,0.127913,0.624922241
626.511597,2.309932,0.127644,0.626511597
628.100952,2.309785,0.127376,0.628100952
629.690308,2.30964,0.127111,0.629690308
631.279602,2.309498,0.126848,0.631279602
632.868835,2.309358,0.126586,0.632868835
634.458069,2.309221,0.126326,0.634458069
636.047241,2.309086,0.126068,0.636047241
637.636353,2.308953,0.125812,0.637636353
639.225464,2.308823,0.125558,0.639225464
640.814575,2.308694,0.125305,0.640814575
642.403625,2.308568,0.125055,0.642403625
643.992615,2.308444,0.124806,0.643992615
645.581604,2.308322,0.124558,0.645581604
647.170532,2.308202,0.124313,0.647170532
648.759399,2.308084,0.124069,0.648759399
650.348267,2.307968,0.123827,0.650348267
651.937134,2.307854,0.123586,0.651937134
653.525879,2.307742,0.123347,0.653525879
655.114624,2.307632,0.12311,0.655114624
656.703308,2.307523,0.122874,0.656703308
658.291992,2.307417,0.12264,0.658291992
659.880615,2.307312,0.122408,0.659880615
661.469177,2.307209,0.122177,0.661469177
663.057739,2.307108,0.121947,0.663057739
664.64624,2.307009,0.121719,0.66464624
666.234741,2.306911,0.121493,0.666234741
667.82312,2.306814,0.121268,0.66782312
669.411499,2.30672,0.121045,0.669411499
670.999878,2.306627,0.120823,0.670999878
672.588135,2.306535,0.120602,0.672588135
674.176392,2.306446,0.120383,0.674176392
675.764587,2.306357,0.120166,0.675764587
677.352783,2.30627,0.119949,0.677352783
678.940918,2.306185,0.119735,0.678940918
680.528992,2.306101,0.119521,0.680528992
682.117065,2.306018,0.119309,0.682117065
683.705017,2.305937,0.119099,0.683705017
685.292969,2.305858,0.118889,0.685292969
686.88092,2.305779,0.118681,0.68688092
688.46875,2.305702,0.118475,0.68846875
690.056519,2.305626,0.11827,0.690056519
691.644348,2.305552,0.118066,0.691644348
693.232056,2.305479,0.117863,0.693232056
694.819702,2.305407,0.117661,0.694819702
696.407349,2.305336,0.117461,0.696407349
697.994934,2.305267,0.117262,0.697994934
699.582458,2.305198,0.117065,0.699582458
701.169983,2.305131,0.116868,0.701169983
702.757446,2.305065,0.116673,0.702757446
704.344849,2.305001,0.116479,0.704344849
705.932129,2.304937,0.116286,0.705932129
707.519409,2.304874,0.116095,0.707519409
709.106689,2.304813,0.115904,0.709106689
710.693909,2.304752,0.115715,0.710693909
712.281067,2.304693,0.115527,0.712281067
713.868103,2.304634,0.11534,0.713868103
715.4552,2.304577,0.115154,0.7154552
717.042175,2.304521,0.114969,0.717042175
718.629089,2.304465,0.114786,0.718629089
720.216003,2.304411,0.114603,0.720216003
721.802856,2.304358,0.114422,0.721802856
723.389648,2.304305,0.114241,0.723389648
724.976379,2.304253,0.114062,0.724976379
726.56311,2.304203,0.113884,0.72656311
728.149719,2.304153,0.113707,0.728149719
729.736267,2.304104,0.113531,0.729736267
731.322815,2.304056,0.113356,0.731322815
732.909302,2.304009,0.113182,0.732909302
734.495728,2.303962,0.113009,0.734495728
736.082092,2.303917,0.112837,0.736082092
737.668335,2.303872,0.112666,0.737668335
739.254639,2.303828,0.112496,0.739254639
740.84082,2.303785,0.112327,0.74084082
742.426941,2.303743,0.112159,0.742426941
744.013062,2.303702,0.111992,0.744013062
745.59906,2.303661,0.111826,0.74559906
747.185059,2.303621,0.111661,0.747185059
748.770996,2.303581,0.111497,0.748770996
750.356812,2.303543,0.111334,0.750356812
751.942688,2.303505,0.111171,0.751942688
753.528442,2.303468,0.11101,0.753528442
755.114136,2.303431,0.11085,0.755114136
756.699707,2.303396,0.11069,0.756699707
758.285278,2.30336,0.110532,0.758285278
759.870789,2.303326,0.110374,0.759870789
761.456238,2.303292,0.110217,0.761456238
763.041626,2.303259,0.110061,0.763041626
764.627014,2.303226,0.109906,0.764627014
766.21228,2.303194,0.109752,0.76621228
767.797485,2.303163,0.109598,0.767797485
769.382629,2.303132,0.109446,0.769382629
770.967712,2.303102,0.109294,0.770967712
772.552734,2.303072,0.109143,0.772552734
774.137695,2.303043,0.108993,0.774137695
775.722595,2.303015,0.108844,0.775722595
777.307495,2.302987,0.108696,0.777307495
778.892212,2.302959,0.108548,0.778892212
780.476929,2.302933,0.108402,0.780476929
782.061646,2.302907,0.108256,0.782061646
783.646179,2.302881,0.10811,0.783646179
785.230713,2.302855,0.107966,0.785230713
786.815186,2.302831,0.107822,0.786815186
788.399597,2.302806,0.10768,0.788399597
789.983948,2.302783,0.107538,0.789983948
791.568237,2.302759,0.107396,0.791568237
793.152405,2.302737,0.107256,0.793152405
794.736511,2.302714,0.107116,0.794736511
796.320618,2.302692,0.106977,0.796320618
797.904663,2.302671,0.106839,0.797904663
799.488586,2.30265,0.106701,0.799488586
801.072388,2.302629,0.106564,0.801072388
802.65625,2.302609,0.106428,0.80265625
804.23999,2.30259,0.106293,0.80423999
805.823608,2.302571,0.106158,0.805823608
807.407227,2.302552,0.106024,0.807407227
808.990784,2.302533,0.105891,0.808990784
810.574219,2.302515,0.105758,0.810574219
812.157593,2.302498,0.105626,0.812157593
813.740967,2.30248,0.105495,0.813740967
815.324219,2.302464,0.105364,0.815324219
816.907349,2.302447,0.105234,0.816907349
818.49054,2.302431,0.105105,0.81849054
820.073547,2.302415,0.104977,0.820073547
821.656555,2.3024,0.104849,0.821656555
823.239441,2.302385,0.104721,0.823239441
824.822266,2.30237,0.104595,0.824822266
826.404968,2.302356,0.104469,0.826404968
827.987671,2.302342,0.104344,0.827987671
829.570313,2.302329,0.104219,0.829570313
831.152832,2.302315,0.104095,0.831152832
832.735352,2.302302,0.103971,0.832735352
834.317688,2.30229,0.103849,0.834317688
835.900024,2.302277,0.103726,0.835900024
837.4823,2.302265,0.103605,0.8374823
839.064453,2.302254,0.103484,0.839064453
840.646606,2.302242,0.103363,0.840646606
842.228638,2.302231,0.103244,0.842228638
843.810547,2.30222,0.103124,0.843810547
845.392395,2.30221,0.103006,0.845392395
846.974243,2.3022,0.102888,0.846974243
848.555847,2.30219,0.10277,0.848555847
850.137512,2.30218,0.102654,0.850137512
851.719116,2.302171,0.102537,0.851719116
853.300598,2.302161,0.102422,0.853300598
854.882019,2.302153,0.102306,0.854882019
856.463379,2.302144,0.102192,0.856463379
858.044617,2.302136,0.102078,0.858044617
859.625793,2.302128,0.101964,0.859625793
861.206848,2.30212,0.101851,0.861206848
862.787903,2.302112,0.101739,0.862787903
864.368835,2.302105,0.101627,0.864368835
865.949707,2.302098,0.101516,0.865949707
867.530457,2.302091,0.101405,0.867530457
869.111145,2.302084,0.101295,0.869111145
870.691772,2.302078,0.101185,0.870691772
872.272339,2.302072,0.101076,0.872272339
873.852722,2.302066,0.100967,0.873852722
875.433228,2.30206,0.100859,0.875433228
877.013489,2.302054,0.100751,0.877013489
878.593628,2.302049,0.100644,0.878593628
880.173828,2.302044,0.100537,0.880173828
881.753784,2.302039,0.100431,0.881753784
883.333801,2.302034,0.100326,0.883333801
884.913696,2.30203,0.10022,0.884913696
886.493469,2.302025,0.100116,0.886493469
888.073242,2.302021,0.100011,0.888073242
889.652832,2.302017,0.099908,0.889652832
891.2323,2.302013,0.099805,0.8912323
892.811829,2.30201,0.099702,0.892811829
