nm,n,k,wl
432.453064,2.00654,0.261261,0.432453064
434.04425,2.005809,0.268141,0.43404425
435.635345,2.005791,0.27509,0.435635345
437.226501,2.006504,0.282096,0.437226501
438.817688,2.007943,0.289138,0.438817688
440.408844,2.010062,0.29619,0.440408844
442.000061,2.012806,0.303221,0.442000061
443.591217,2.016127,0.310205,0.443591217
445.182373,2.019974,0.317117,0.445182373
446.773529,2.0243,0.323936,0.446773529
448.364685,2.029057,0.330639,0.448364685
449.955902,2.034201,0.337208,0.449955902
451.547058,2.039689,0.343624,0.451547058
453.138245,2.045478,0.349871,0.453138245
454.729431,2.05153,0.355935,0.454729431
456.320618,2.057806,0.361802,0.456320618
457.911774,2.06427,0.36746,0.457911774
459.502991,2.070886,0.372899,0.459502991
461.094147,2.077622,0.378108,0.461094147
462.685303,2.084446,0.383078,0.462685303
464.276459,2.091328,0.387802,0.464276459
465.867676,2.09824,0.392272,0.465867676
467.458832,2.105155,0.396483,0.467458832
469.049988,2.112047,0.400427,0.469049988
470.641174,2.118893,0.404101,0.470641174
472.23233,2.125669,0.407499,0.47223233
473.823486,2.132354,0.410618,0.473823486
475.414642,2.138929,0.413453,0.475414642
477.005768,2.145373,0.416002,0.477005768
478.596924,2.15167,0.418262,0.478596924
480.18808,2.157802,0.420229,0.48018808
481.779205,2.163752,0.421902,0.481779205
483.3703,2.169507,0.423278,0.4833703
484.961487,2.175052,0.424355,0.484961487
486.552582,2.180374,0.425131,0.486552582
488.143707,2.18546,0.425604,0.488143707
489.734802,2.190301,0.425775,0.489734802
491.325867,2.1949,0.425654,0.491325867
492.916992,2.199268,0.425259,0.492916992
494.508057,2.203417,0.424608,0.494508057
496.099182,2.207356,0.423717,0.496099182
497.690247,2.211095,0.422601,0.497690247
499.281311,2.214645,0.421275,0.499281311
500.872314,2.218014,0.419753,0.500872314
502.463379,2.22121,0.418049,0.502463379
504.054382,2.224244,0.416175,0.504054382
505.645416,2.227123,0.414145,0.505645416
507.23642,2.229854,0.411971,0.50723642
508.827454,2.232446,0.409663,0.508827454
510.418457,2.234905,0.407234,0.510418457
512.009399,2.237239,0.404694,0.512009399
513.600403,2.239455,0.402053,0.513600403
515.191345,2.241559,0.399322,0.515191345
516.782288,2.243556,0.39651,0.516782288
518.37323,2.245455,0.393625,0.51837323
519.964172,2.247258,0.390678,0.519964172
521.555054,2.248974,0.387677,0.521555054
523.145935,2.250606,0.384629,0.523145935
524.736877,2.252159,0.381544,0.524736877
526.327759,2.25364,0.378429,0.526327759
527.918579,2.255051,0.375291,0.527918579
529.509399,2.256399,0.372138,0.529509399
