nm,n,k,wl
645.581604,2.231156,0,0.647170532
647.170532,2.230766,0,0.648759399
648.759399,2.23038,0,0.650348267
650.348267,2.229998,0,0.651937134
651.937134,2.22962,0,0.653525879
653.525879,2.229246,0,0.655114624
655.114624,2.228875,0,0.656703308
656.703308,2.228508,0,0.658291992
658.291992,2.228145,0,0.659880615
659.880615,2.227786,0,0.661469177
661.469177,2.22743,0,0.663057739
663.057739,2.227078,0,0.66464624
664.64624,2.226729,0,0.666234741
666.234741,2.226383,0,0.66782312
667.82312,2.226041,0,0.669411499
669.411499,2.225702,0,0.670999878
670.999878,2.225367,0,0.672588135
672.588135,2.225034,0,0.674176392
674.176392,2.224705,0,0.675764587
675.764587,2.224379,0,0.677352783
677.352783,2.224056,0,0.678940918
678.940918,2.223737,0,0.680528992
680.528992,2.22342,0,0.682117065
682.117065,2.223106,0,0.683705017
683.705017,2.222795,0,0.685292969
685.292969,2.222487,0,0.68688092
686.88092,2.222182,0,0.68846875
688.46875,2.22188,0,0.690056519
690.056519,2.22158,0,0.691644348
691.644348,2.221283,0,0.693232056
693.232056,2.220989,0,0.694819702
694.819702,2.220698,0,0.696407349
696.407349,2.220409,0,0.697994934
697.994934,2.220123,0,0.699582458
699.582458,2.219839,0,0.701169983
701.169983,2.219558,0,0.702757446
702.757446,2.21928,0,0.704344849
704.344849,2.219004,0,0.705932129
705.932129,2.21873,0,0.707519409
707.519409,2.218459,0,0.709106689
709.106689,2.21819,0,0.710693909
710.693909,2.217923,0,0.712281067
712.281067,2.217659,0,0.713868103
713.868103,2.217397,0,0.7154552
715.4552,2.217138,0,0.717042175
717.042175,2.216881,0,0.718629089
718.629089,2.216625,0,0.720216003
720.216003,2.216372,0,0.721802856
721.802856,2.216122,0,0.723389648
723.389648,2.215873,0,0.724976379
724.976379,2.215626,0,0.72656311
726.56311,2.215382,0,0.728149719
728.149719,2.21514,0,0.729736267
729.736267,2.214899,0,0.731322815
731.322815,2.214661,0,0.732909302
732.909302,2.214424,0,0.734495728
734.495728,2.21419,0,0.736082092
736.082092,2.213958,0,0.737668335
737.668335,2.213727,0,0.739254639
739.254639,2.213498,0,0.74084082
740.84082,2.213271,0,0.742426941
742.426941,2.213047,0,0.744013062
744.013062,2.212823,0,0.74559906
745.59906,2.212602,0,0.747185059
747.185059,2.212383,0,0.748770996
748.770996,2.212165,0,0.750356812
750.356812,2.211949,0,0.751942688
751.942688,2.211734,0,0.753528442
753.528442,2.211522,0,0.755114136
755.114136,2.211311,0,0.756699707
756.699707,2.211102,0,0.758285278
758.285278,2.210894,0,0.759870789
759.870789,2.210688,0,0.761456238
761.456238,2.210484,0,0.763041626
763.041626,2.210281,0,0.764627014
764.627014,2.21008,0,0.76621228
766.21228,2.20988,0,0.767797485
767.797485,2.209682,0,0.769382629
769.382629,2.209486,0,0.770967712
770.967712,2.209291,0,0.772552734
772.552734,2.209097,0,0.774137695
774.137695,2.208905,0,0.775722595
775.722595,2.208715,0,0.777307495
777.307495,2.208526,0,0.778892212
778.892212,2.208338,0,0.780476929
780.476929,2.208152,0,0.782061646
782.061646,2.207967,0,0.783646179
783.646179,2.207784,0,0.785230713
785.230713,2.207602,0,0.786815186
786.815186,2.207421,0,0.788399597
788.399597,2.207242,0,0.789983948
789.983948,2.207063,0,0.791568237
791.568237,2.206887,0,0.793152405
793.152405,2.206711,0,0.794736511
794.736511,2.206537,0,0.796320618
796.320618,2.206364,0,0.797904663
797.904663,2.206193,0,0.799488586
799.488586,2.206022,0,0.801072388
801.072388,2.205853,0,0.80265625
802.65625,2.205685,0,0.80423999
804.23999,2.205519,0,0.805823608
805.823608,2.205353,0,0.807407227
807.407227,2.205189,0,0.808990784
808.990784,2.205026,0,0.810574219
810.574219,2.204864,0,0.812157593
812.157593,2.204703,0,0.813740967
813.740967,2.204544,0,0.815324219
815.324219,2.204385,0,0.816907349
816.907349,2.204228,0,0.81849054
818.49054,2.204072,0,0.820073547
820.073547,2.203916,0,0.821656555
821.656555,2.203762,0,0.823239441
823.239441,2.203609,0,0.824822266
824.822266,2.203457,0,0.826404968
826.404968,2.203306,0,0.827987671
827.987671,2.203157,0,0.829570313
829.570313,2.203008,0,0.831152832
831.152832,2.20286,0,0.832735352
832.735352,2.202713,0,0.834317688
834.317688,2.202568,0,0.835900024
835.900024,2.202423,0,0.8374823
837.4823,2.202279,0,0.839064453
839.064453,2.202136,0,0.840646606
840.646606,2.201995,0,0.842228638
842.228638,2.201854,0,0.843810547
843.810547,2.201714,0,0.845392395
845.392395,2.201575,0,0.846974243
846.974243,2.201437,0,0.848555847
848.555847,2.2013,0,0.850137512
850.137512,2.201164,0,0.851719116
851.719116,2.201028,0,0.853300598
853.300598,2.200894,0,0.854882019
854.882019,2.20076,0,0.856463379
856.463379,2.200628,0,0.858044617
858.044617,2.200496,0,0.859625793
859.625793,2.200365,0,0.861206848
861.206848,2.200235,0,0.862787903
862.787903,2.200106,0,0.864368835
864.368835,2.199978,0,0.865949707
865.949707,2.19985,0,0.867530457
867.530457,2.199724,0,0.869111145
869.111145,2.199598,0,0.870691772
870.691772,2.199473,0,0.872272339
872.272339,2.199349,0,0.873852722
873.852722,2.199225,0,0.875433228
875.433228,2.199103,0,0.877013489
877.013489,2.198981,0,0.878593628
878.593628,2.19886,0,0.880173828
880.173828,2.19874,0,0.881753784
881.753784,2.19862,0,0.883333801
883.333801,2.198501,0,0.884913696
884.913696,2.198384,0,0.886493469
886.493469,2.198266,0,0.888073242
888.073242,2.19815,0,0.889652832
889.652832,2.198034,0,0.8912323
891.2323,2.197919,0,0.892811829
892.811829,2.197804,0,0.894391235
894.391235,2.197691,0,0.89597052
895.97052,2.197578,0,0.897549683
897.549683,2.197466,0,0.899128784
899.128784,2.197354,0,0.900707825
900.707825,2.197243,0,0.902286804
902.286804,2.197133,0,0.903865601
903.865601,2.197024,0,0.905444458
905.444458,2.196915,0,0.907023071
907.023071,2.196807,0,0.908601685
908.601685,2.196699,0,0.910180176
910.180176,2.196593,0,0.911758606
911.758606,2.196486,0,0.913336914
913.336914,2.196381,0,0.914915161
914.915161,2.196276,0,0.916493347
916.493347,2.196172,0,0.918071411
918.071411,2.196068,0,0.919649292
919.649292,2.195965,0,0.921227234
921.227234,2.195863,0,0.922804993
922.804993,2.195761,0,0.92438269
924.38269,2.19566,0,0.925960327
925.960327,2.195559,0,0.927537781
927.537781,2.195459,0,0.929115234
929.115234,2.19536,0,0.930692566
930.692566,2.195261,0,0.932269836
932.269836,2.195163,0,0.933846985
933.846985,2.195065,0,0.935424011
935.424011,2.194968,0,0.937000977
937.000977,2.194872,0,0.93857782
938.57782,2.194776,0,0.940154602
940.154602,2.194681,0,0.941731262
941.731262,2.194586,0,0.943307922
943.307922,2.194492,0,0.944884399
944.884399,2.194398,0,0.946460754
946.460754,2.194305,0,0.948036987
948.036987,2.194212,0,0.949613281
949.613281,2.19412,0,0.951189331
951.189331,2.194028,0,0.95276532
952.76532,2.193938,0,0.954341309
954.341309,2.193847,0,0.955917114
955.917114,2.193757,0,0.957492798
957.492798,2.193667,0,0.959068359
959.068359,2.193578,0,0.960643921
960.643921,2.19349,0,0.96221936
962.21936,2.193402,0,0.963794617
963.794617,2.193315,0,0.965369934
965.369934,2.193228,0,0.966945007
966.945007,2.193141,0,0.96852002
968.52002,2.193055,0,0.97009491
970.09491,2.19297,0,0.9716698
971.6698,2.192885,0,0.973244507
973.244507,2.1928,0,0.974819153
974.819153,2.192716,0,0.976393677
976.393677,2.192632,0,0.977968079
977.968079,2.192549,0,0.979542358
979.542358,2.192466,0,0.981116577
981.116577,2.192384,0,0.982690735
982.690735,2.192302,0,0.984264771
984.264771,2.192221,0,0.985838684
985.838684,2.19214,0,0.987412415
987.412415,2.19206,0,0.988986145
988.986145,2.19198,0,0.990559753
990.559753,2.1919,0,0.992133179
992.133179,2.191821,0,0.993706665
993.706665,2.191742,0,0.995279907
995.279907,2.191664,0,0.996853027
996.853027,2.191586,0,0.998426147
998.426147,2.191509,0,0.999999146
999.999146,2.191432,0,1.012878723
1012.878723,2.190816,0,1.016250183
1016.250183,2.19066,0,1.019622375
1019.622375,2.190504,0,1.022995239
1022.995239,2.190351,0,1.026368652
1026.368652,2.190199,0,1.02974292
1029.74292,2.190049,0,1.033117676
1033.117676,2.189901,0,1.036493286
1036.493286,2.189754,0,1.039869385
1039.869385,2.189609,0,1.043246338
1043.246338,2.189465,0,1.046623779
1046.623779,2.189323,0,1.050001953
1050.001953,2.189182,0,1.053380859
1053.380859,2.189043,0,1.056760498
1056.760498,2.188905,0,1.060140625
1060.140625,2.188769,0,1.063521484
1063.521484,2.188634,0,1.066903076
1066.903076,2.1885,0,1.0702854
1070.2854,2.188368,0,1.073668213
1073.668213,2.188237,0,1.077051758
1077.051758,2.188108,0,1.080436035
1080.436035,2.187979,0,1.083820923
1083.820923,2.187853,0,1.087206543
1087.206543,2.187727,0,1.090592773
1090.592773,2.187603,0,1.093979736
1093.979736,2.18748,0,1.09736731
1097.36731,2.187358,0,1.100755615
1100.755615,2.187238,0,1.104144531
1104.144531,2.187118,0,1.10753418
1107.53418,2.187,0,1.110924438
1110.924438,2.186883,0,1.11431543
1114.31543,2.186767,0,1.117707031
1117.707031,2.186652,0,1.121099365
1121.099365,2.186539,0,1.12449231
1124.49231,2.186426,0,1.127885986
1127.885986,2.186315,0,1.131280273
1131.280273,2.186204,0,1.134675293
1134.675293,2.186095,0,1.138070923
1138.070923,2.185987,0,1.141467285
1141.467285,2.18588,0,1.144864258
1144.864258,2.185773,0,1.148261963
1148.261963,2.185668,0,1.151660278
1151.660278,2.185564,0,1.155059326
1155.059326,2.185461,0,1.158458984
1158.458984,2.185359,0,1.161859253
1161.859253,2.185257,0,1.165260376
1165.260376,2.185157,0,1.168661987
1168.661987,2.185058,0,1.172064453
1172.064453,2.184959,0,1.175467529
1175.467529,2.184862,0,1.178871216
1178.871216,2.184765,0,1.182275635
1182.275635,2.184669,0,1.185680664
1185.680664,2.184575,0,1.189086304
1189.086304,2.184481,0,1.192492798
1192.492798,2.184387,0,1.19589978
1195.89978,2.184295,0,1.199307617
1199.307617,2.184204,0,1.202716064
1202.716064,2.184113,0,1.206125122
1206.125122,2.184023,0,1.209534912
1209.534912,2.183934,0,1.212945313
1212.945313,2.183846,0,1.216356445
1216.356445,2.183758,0,1.219768188
1219.768188,2.183672,0,1.223180664
1223.180664,2.183586,0,1.22659375
1226.59375,2.183501,0,1.230007568
1230.007568,2.183417,0,1.233421997
1233.421997,2.183333,0,1.236837158
1236.837158,2.18325,0,1.24025293
1240.25293,2.183168,0,1.243669434
1243.669434,2.183086,0,1.247086548
1247.086548,2.183006,0,1.250504395
1250.504395,2.182925,0,1.253922852
1253.922852,2.182846,0,1.257342041
1257.342041,2.182767,0,1.260761841
1260.761841,2.182689,0,1.264182373
1264.182373,2.182612,0,1.267603516
1267.603516,2.182535,0,1.271025391
1271.025391,2.182459,0,1.274447998
1274.447998,2.182384,0,1.277871094
1277.871094,2.182309,0,1.281294922
1281.294922,2.182235,0,1.284719482
1284.719482,2.182161,0,1.288144775
1288.144775,2.182089,0,1.291570557
1291.570557,2.182016,0,1.294997192
1294.997192,2.181945,0,1.298424316
1298.424316,2.181873,0,1.301852295
1301.852295,2.181803,0,1.305280762
1305.280762,2.181733,0,1.308710083
1308.710083,2.181664,0,1.312139893
1312.139893,2.181595,0,1.315570557
1315.570557,2.181527,0,1.319001709
1319.001709,2.181459,0,1.322433716
1322.433716,2.181392,0,1.325866333
1325.866333,2.181325,0,1.329299561
1329.299561,2.181259,0,1.332733521
1332.733521,2.181194,0,1.336168091
1336.168091,2.181129,0,1.339603271
1339.603271,2.181064,0,1.343039307
1343.039307,2.181,0,1.34647583
1346.47583,2.180937,0,1.349913208
1349.913208,2.180874,0,1.353351196
1353.351196,2.180811,0,1.356789795
1356.789795,2.18075,0,1.360229126
1360.229126,2.180688,0,1.363669189
1363.669189,2.180627,0,1.367109741
1367.109741,2.180567,0,1.370551025
1370.551025,2.180507,0,1.373993042
1373.993042,2.180447,0,1.377435791
1377.435791,2.180388,0,1.38087915
1380.87915,2.180329,0,1.384322998
1384.322998,2.180271,0,1.387767822
1387.767822,2.180213,0,1.391213135
1391.213135,2.180156,0,1.39465918
1394.65918,2.180099,0,1.398105835
1398.105835,2.180043,0,1.401553223
1401.553223,2.179987,0,1.405001221
1405.001221,2.179931,0,1.408449951
1408.449951,2.179876,0,1.411899292
1411.899292,2.179821,0,1.415349365
1415.349365,2.179767,0,1.418800049
1418.800049,2.179713,0,1.422251465
1422.251465,2.17966,0,1.425703491
1425.703491,2.179607,0,1.42915625
1429.15625,2.179554,0,1.432609619
1432.609619,2.179502,0,1.436063721
1436.063721,2.17945,0,1.439518555
1439.518555,2.179398,0,1.442973877
1442.973877,2.179347,0,1.446430054
1446.430054,2.179296,0,1.449886841
1449.886841,2.179246,0,1.453344238
1453.344238,2.179196,0,1.456802368
1456.802368,2.179146,0,1.460261108
1460.261108,2.179097,0,1.463720581
1463.720581,2.179048,0,1.467180786
1467.180786,2.179,0,1.470641479
1470.641479,2.178951,0,1.474103027
1474.103027,2.178904,0,1.477565186
1477.565186,2.178856,0,1.481027954
1481.027954,2.178809,0,1.484491455
1484.491455,2.178762,0,1.487955566
1487.955566,2.178715,0,1.49142041
1491.42041,2.178669,0,1.494885986
1494.885986,2.178623,0,1.498352051
1498.352051,2.178578,0,1.50181897
1501.81897,2.178533,0,1.505286377
1505.286377,2.178488,0,1.508754639
1508.754639,2.178443,0,1.512223389
1512.223389,2.178399,0,1.515692993
1515.692993,2.178355,0,1.519163208
1519.163208,2.178311,0,1.522634033
1522.634033,2.178268,0,1.526105591
1526.105591,2.178225,0,1.529577881
1529.577881,2.178182,0,1.533050659
1533.050659,2.17814,0,1.53652417
1536.52417,2.178098,0,1.539998413
1539.998413,2.178056,0,1.543473389
1543.473389,2.178014,0,1.546948975
1546.948975,2.177973,0,1.550425171
1550.425171,2.177932,0,1.5539021
1553.9021,2.177891,0,1.557379639
1557.379639,2.177851,0,1.56085791
1560.85791,2.177811,0,1.564336792
1564.336792,2.177771,0,1.567816528
1567.816528,2.177731,0,1.571296753
1571.296753,2.177692,0,1.574777588
1574.777588,2.177653,0,1.578259277
1578.259277,2.177614,0,1.581741577
1581.741577,2.177576,0,1.585224487
1585.224487,2.177537,0,1.588708252
1588.708252,2.177499,0,1.592192505
1592.192505,2.177461,0,1.59567749
1595.67749,2.177424,0,1.599163086
1599.163086,2.177387,0,1.602649414
1602.649414,2.17735,0,1.606136475
1606.136475,2.177313,0,1.609624023
1609.624023,2.177276,0,1.613112427
1613.112427,2.17724,0,1.616601318
1616.601318,2.177204,0,1.620091064
1620.091064,2.177168,0,1.623581299
1623.581299,2.177132,0,1.627072388
1627.072388,2.177097,0,1.630564087
1630.564087,2.177062,0,1.634056396
1634.056396,2.177027,0,1.637549561
1637.549561,2.176992,0,1.641043213
1641.043213,2.176958,0,1.644537476
1644.537476,2.176924,0,1.648032593
1648.032593,2.17689,0,1.65152832
1651.52832,2.176856,0,1.655024658
1655.024658,2.176822,0,1.658521729
1658.521729,2.176789,0,1.662019531
1662.019531,2.176756,0,1.665517944
1665.517944,2.176723,0,1.669016968
1669.016968,2.17669,0,1.672516846
1672.516846,2.176658,0,1.676017212
1676.017212,2.176625,0,1.679518188
1679.518188,2.176593,0,1.683019897
1683.019897,2.176561,0,1.686522461
1686.522461,2.17653,0,0
